NUMERO;LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCP_UNO;NAA_UNO;NAP_UNO;ESTADO_FINAL;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INTEGRAL;VECES_INTEGRAL;CREDITOS_INTEGRAL;NOTA_FISICA_UNO;VECES_FISICA_UNO;CREDITOS_FISICA_UNO;NOTA_MATERIALES;VECES_MATERIALES;CREDITOS_MATERIALES;NOTA_DEMOCRACIA;VECES_DEMOCRACIA;CREDITOS_DEMOCRACIA;NOTA_PBASICA;VECES_PBASICA;CREDITOS_PBASICA;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;RENDIMIENTO_TRES
88;10;490.66;72.55;54.12;55.99;62.69;4;35.55555555555555;1;23;8;6;1;1;23.333333333333332;40.0;35.0;40.0;40.0;45.0;45.0;31.964285714285715;3;26;14;12;5;3;2;1;21.666666666666668;3;3;22.5;2;3;35.0;1;3;0.0;0;2;0.0;0;1;40.0;2;3;45.0;1;2;1
89;6;468.99;81.5;51.73;55.99;54.57;20;36.666666666666664;1;19;4;7;0;5;30.0;40.0;40.0;40.0;35.0;40.0;40.0;33.6875;0;16;16;0;6;6;0;1;30.0;1;3;30.0;1;3;35.0;1;3;30.0;1;2;0.0;0;1;40.0;1;3;37.0;1;2;2
90;14;479.55;81.5;49.32;60.25;62.69;10;32.8;2;26;11;6;1;10;20.0;40.0;35.0;35.0;40.0;40.0;36.0;33.78125;3;25;16;9;6;5;1;1;22.5;2;3;30.0;1;3;30.0;2;3;37.0;1;2;0.0;0;1;45.0;2;3;42.0;1;2;3
91;3;474.47;67.54;66.74;45.64;88.67;11;37.46666666666667;0;15;0;7;0;5;30.0;45.0;35.0;45.0;45.0;40.0;36.0;39.375;0;16;16;0;6;6;0;1;40.0;1;3;35.0;1;3;40.0;1;3;40.0;1;2;0.0;0;1;35.0;1;3;50.0;1;2;2
92;20;485.65;80.14;56.34;57.36;57.84;20;34.0;0;15;0;7;0;5;35.0;35.0;35.0;35.0;30.0;40.0;30.0;34.5625;1;18;16;2;6;5;1;1;30.0;1;3;40.0;1;3;30.0;1;3;29.0;2;2;0.0;0;1;45.0;1;3;30.0;1;2;2
93;2;486.26;67.54;72.97;60.25;73.83;12;28.88888888888889;0;9;0;3;1;10;30.0;0.0;25.0;30.0;0.0;35.0;0.0;15.0;0;3;3;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;20.0;1;3;0.0;0;2;1
94;20;480.4;65.16;56.51;60.25;47.21;20;33.55555555555556;1;23;8;6;1;10;23.333333333333332;35.0;30.0;40.0;45.0;40.0;40.0;27.678571428571427;2;20;14;6;5;3;2;2;22.5;2;3;15.0;2;3;30.0;1;3;0.0;0;2;0.0;0;1;35.0;1;3;40.0;1;2;1
95;8;509.37;89.86;56.51;65.0;65.86;8;30.4;3;23;8;5;2;5;22.5;32.5;40.0;30.0;22.5;30.0;38.0;32.78125;2;22;16;6;6;4;2;1;25.0;2;3;27.5;2;3;35.0;1;3;41.0;1;2;0.0;0;1;30.0;1;3;45.0;1;2;2
96;0;485.62;69.99;69.69;70.81;52.09;20;17.22222222222222;0;9;0;0;4;10;20.0;0.0;15.0;15.0;0.0;15.0;0.0;11.25;0;3;3;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;1
97;13;487.09;67.54;61.41;53.95;76.45;13;15.0;0;9;0;0;4;10;15.0;0.0;15.0;15.0;0.0;15.0;0.0;11.25;0;3;3;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;1
98;9;477.07;72.55;56.51;62.54;88.67;8;33.0;1;19;4;6;1;5;22.5;35.0;30.0;45.0;40.0;40.0;40.0;34.375;1;19;16;3;6;6;0;1;30.0;2;3;30.0;1;3;30.0;1;3;35.0;1;2;0.0;0;1;40.0;1;3;45.0;1;2;2
99;10;460.95;60.49;66.74;55.99;58.45;10;22.636363636363637;3;45;34;2;3;10;13.75;27.5;30.0;14.0;0.0;35.0;0.0;18.633333333333333;3;27;9;18;3;1;2;1;13.4;5;3;0.0;0;3;7.5;2;3;0.0;0;2;0.0;0;1;35.0;2;3;0.0;0;2;1
100;14;463.72;89.86;54.12;55.99;50.87;9;36.2;0;15;0;7;0;5;35.0;40.0;30.0;35.0;35.0;40.0;44.0;30.09375;3;24;16;8;6;3;3;1;27.5;2;3;25.0;2;3;30.0;1;3;28.5;2;2;0.0;0;1;35.0;1;3;36.0;1;2;2
101;8;479.66;75.27;54.12;65.0;52.09;8;33.333333333333336;0;9;0;4;0;1;30.0;0.0;35.0;40.0;0.0;35.0;0.0;22.5;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;30.0;1;3;0.0;0;2;1
102;10;466.52;78.22;69.69;58.09;43.48;11;34.0;0;15;0;7;0;5;30.0;40.0;30.0;40.0;30.0;40.0;40.0;33.5625;2;22;16;6;6;4;2;1;25.0;2;3;25.0;2;3;35.0;1;3;41.0;1;2;0.0;0;1;40.0;1;3;40.0;1;2;2
103;0;445.46;75.27;56.51;49.87;73.83;8;26.923076923076923;1;21;8;5;1;1;15.0;0.0;30.0;40.0;30.0;40.0;30.0;24.166666666666668;2;15;9;6;3;1;2;2;17.5;2;3;0.0;0;3;30.0;1;3;0.0;0;2;0.0;0;1;25.0;2;3;0.0;0;2;1
104;1;456.64;75.27;51.73;62.54;76.45;11;21.11111111111111;0;9;0;2;2;10;15.0;0.0;20.0;40.0;0.0;30.0;0.0;15.0;0;3;3;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;20.0;1;3;0.0;0;2;1
105;0;465.76;67.54;54.12;60.25;88.67;10;33.02222222222222;1;23;8;6;1;5;23.333333333333332;40.0;35.0;30.0;30.0;35.0;46.0;32.53125;1;19;16;3;6;5;1;1;35.0;1;3;35.0;1;3;27.5;2;3;30.0;1;2;0.0;0;1;30.0;1;3;39.0;1;2;2
106;11;433.46;62.82;69.69;58.09;33.63;11;25.384615384615383;1;21;8;4;2;10;15.0;15.0;30.0;40.0;35.0;40.0;0.0;20.833333333333332;1;12;9;3;3;1;2;2;15.0;1;3;0.0;0;3;17.5;2;3;0.0;0;2;0.0;0;1;30.0;1;3;0.0;0;2;1
107;9;451.46;69.99;56.51;53.95;48.43;9;37.333333333333336;1;19;4;6;1;5;27.5;45.0;40.0;40.0;30.0;40.0;50.0;34.6875;1;22;16;6;6;5;1;1;28.333333333333332;3;3;35.0;1;3;30.0;1;3;45.0;1;2;0.0;0;1;35.0;1;3;40.0;1;2;2
108;10;452.98;60.49;66.74;60.25;64.23;10;31.333333333333332;1;19;4;6;1;5;22.5;30.0;30.0;40.0;35.0;40.0;40.0;33.1875;1;19;16;3;6;6;0;1;30.0;2;3;35.0;1;3;30.0;1;3;32.0;1;2;0.0;0;1;40.0;1;3;31.0;1;2;2
109;20;453.98;58.13;64.0;60.25;50.87;20;24.545454545454547;1;15;4;3;2;10;15.0;0.0;35.0;35.0;15.0;40.0;0.0;18.333333333333332;1;12;9;3;3;0;3;2;15.0;1;3;0.0;0;3;20.0;1;3;0.0;0;2;0.0;0;1;20.0;2;3;0.0;0;2;1
110;18;464.46;65.16;58.93;58.09;50.87;18;35.0;0;15;0;7;0;5;35.0;35.0;35.0;40.0;30.0;40.0;35.0;31.71875;3;25;16;9;6;3;3;1;27.5;2;3;27.5;2;3;27.5;2;3;30.0;1;2;0.0;0;1;40.0;1;3;40.0;1;2;2
111;9;453.44;69.99;56.51;49.87;62.69;9;17.272727272727273;3;30;19;1;4;10;15.0;0.0;16.666666666666668;35.0;0.0;15.0;15.0;15.0;2;21;6;15;2;0;2;2;15.0;4;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;15.0;3;3;0.0;0;2;1
112;10;413.16;60.49;41.52;49.87;45.98;10;31.833333333333332;2;22;7;5;2;5;22.5;30.0;27.5;45.0;45.0;40.0;35.0;34.15625;2;25;16;9;6;5;1;1;32.5;2;3;20.0;3;3;35.0;1;3;38.0;1;2;0.0;0;1;40.0;1;3;44.0;1;2;2
113;6;457.61;58.13;66.74;58.09;67.6;6;34.0;1;19;4;6;1;5;25.0;40.0;30.0;40.0;40.0;40.0;40.0;32.875;0;16;16;0;6;6;0;1;30.0;1;3;30.0;1;3;30.0;1;3;30.0;1;2;0.0;0;1;40.0;1;3;38.0;1;2;2
114;10;471.3;58.13;61.41;51.92;53.32;9;23.58974358974359;1;21;8;3;3;1;16.666666666666668;15.0;25.0;35.0;30.0;40.0;0.0;24.166666666666668;2;15;9;6;3;1;2;2;17.5;2;3;0.0;0;3;20.0;2;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;1
115;20;456.33;85.28;58.93;53.95;57.13;20;32.333333333333336;2;21;6;5;2;1;27.5;27.5;35.0;40.0;30.0;35.0;40.0;26.875;4;24;12;12;4;1;3;1;22.5;2;3;22.5;2;3;27.5;2;3;0.0;0;2;0.0;0;1;35.0;2;3;0.0;0;2;1
116;20;451.49;58.13;61.41;55.99;40.88;2;19.09090909090909;3;48;37;2;3;1;15.0;0.0;15.0;40.0;15.0;35.0;0.0;23.4375;2;37;7;30;3;2;1;2;0.0;0;3;0.0;0;3;12.5;6;3;0.0;0;2;45.0;1;1;35.0;6;3;0.0;0;2;1
117;15;464.61;60.49;54.12;51.92;48.43;4;15.0;0;9;0;0;4;1;15.0;0.0;15.0;15.0;0.0;15.0;0.0;15.0;0;3;3;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;20.0;1;3;0.0;0;2;1
118;17;440.62;69.99;54.12;53.95;71.53;15;15.0;0;9;0;0;4;10;15.0;0.0;15.0;15.0;0.0;15.0;0.0;11.25;0;3;3;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;1
119;20;429.47;74.44;49.23;51.64;62.69;20;16.73160173160173;4;43;32;0;5;10;15.428571428571429;0.0;22.5;11.5;15.0;13.333333333333334;0.0;22.0;1;7;4;3;2;1;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;35.0;1;1;25.0;2;3;0.0;0;2;1
120;10;459.05;70.5;49.23;57.44;46.06;10;34.733333333333334;0;15;0;7;0;5;30.0;30.0;30.0;40.0;40.0;45.0;43.0;37.05882352941177;0;17;17;0;7;7;0;1;35.0;1;3;30.0;1;3;30.0;1;3;30.0;1;2;45.0;1;1;50.0;1;3;45.0;1;2;2
121;20;457.46;78.22;46.84;58.09;58.45;10;31.244444444444447;3;28;13;6;1;5;21.666666666666668;32.5;30.0;40.0;40.0;35.0;36.0;27.65625;3;25;16;9;6;3;3;1;25.0;2;3;25.0;2;3;30.0;1;3;30.0;1;2;0.0;0;1;27.5;2;3;30.0;1;2;1
122;5;460.65;79.77;46.28;59.54;42.76;5;20.03846153846154;2;36;23;3;3;13;15.0;4.0;22.5;30.0;30.0;35.0;0.0;15.666666666666666;3;39;9;30;3;0;3;1;9.0;5;3;0.0;0;3;13.0;5;3;0.0;0;2;0.0;0;1;25.0;3;3;0.0;0;2;1
123;20;458.59;67.77;53.97;59.24;49.6;20;32.93333333333333;1;19;4;6;1;5;22.5;35.0;35.0;35.0;35.0;40.0;42.0;32.65625;2;22;16;6;6;4;2;1;30.0;1;3;25.0;2;3;27.5;2;3;35.0;1;2;0.0;0;1;45.0;1;3;35.0;1;2;2
124;20;440.62;58.13;61.41;51.92;49.65;13;29.615384615384617;1;17;4;5;1;10;17.5;0.0;30.0;35.0;35.0;40.0;40.0;25.714285714285715;1;9;6;3;2;1;1;2;0.0;0;3;0.0;0;3;25.0;1;3;0.0;0;2;0.0;0;1;35.0;2;3;0.0;0;2;1
125;10;472.35;81.5;46.84;53.95;45.98;2;20.555555555555557;2;16;7;2;2;10;15.0;0.0;20.0;30.0;0.0;35.0;0.0;13.125;1;6;3;3;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;17.5;2;3;0.0;0;2;1
126;8;449.5;62.82;61.41;58.09;62.69;8;34.46666666666667;1;19;4;6;1;5;22.5;40.0;35.0;40.0;40.0;40.0;41.0;35.0625;1;18;16;2;6;5;1;1;35.0;1;3;30.0;1;3;35.0;1;3;26.5;2;2;0.0;0;1;40.0;1;3;44.0;1;2;3
127;20;461.47;74.38;56.78;44.37;42.2;20;35.06666666666667;1;19;4;7;0;5;30.0;40.0;35.0;35.0;35.0;40.0;38.0;38.529411764705884;0;17;17;0;7;7;0;1;35.0;1;3;35.0;1;3;40.0;1;3;30.0;1;2;40.0;1;1;45.0;1;3;45.0;1;2;3
128;20;445.86;66.94;51.86;48.64;60.23;8;22.22222222222222;2;16;7;2;2;10;15.0;0.0;20.0;40.0;0.0;40.0;0.0;26.25;0;7;7;0;3;2;1;2;0.0;0;3;0.0;0;3;15.0;1;3;0.0;0;2;45.0;1;1;40.0;1;3;0.0;0;2;1
129;10;450.52;62.84;63.43;61.19;43.74;10;24.1;4;38;23;3;4;10;20.0;37.0;22.5;40.0;22.5;35.0;10.0;26.833333333333332;4;33;12;21;4;2;2;1;20.0;3;3;27.0;2;3;30.333333333333332;3;3;0.0;0;2;0.0;0;1;30.0;3;3;0.0;0;2;1
130;8;443.08;62.82;61.41;60.25;38.15;11;29.77777777777778;4;30;15;5;2;1;21.666666666666668;30.0;30.0;35.0;22.5;40.0;45.0;27.61764705882353;6;41;17;24;7;4;3;1;21.666666666666668;3;3;27.5;2;3;21.666666666666668;3;3;31.0;3;2;30.0;1;1;35.0;2;3;30.0;2;2;2
131;16;443.74;65.16;51.73;58.09;61.22;18;35.46666666666667;1;19;4;6;1;5;22.5;40.0;35.0;45.0;45.0;40.0;41.0;33.125;1;18;16;2;6;5;1;1;30.0;1;3;30.0;1;3;30.0;1;3;29.0;2;2;0.0;0;1;40.0;1;3;41.0;1;2;3
132;9;442.69;69.99;51.73;60.25;55.84;9;35.0;1;19;4;6;1;5;25.0;40.0;35.0;40.0;40.0;40.0;40.0;34.088235294117645;1;20;17;3;7;6;1;1;30.0;1;3;22.5;2;3;30.0;1;3;30.0;1;2;40.0;1;1;50.0;1;3;41.0;1;2;2
133;20;450.03;60.82;51.86;52.56;66.91;3;34.733333333333334;1;19;4;6;1;5;22.5;40.0;40.0;40.0;35.0;45.0;38.0;39.0;0;16;16;0;6;6;0;1;40.0;1;3;35.0;1;3;30.0;1;3;40.0;1;2;0.0;0;1;45.0;1;3;47.0;1;2;3
134;20;454.18;66.94;61.71;58.29;40.5;9;30.2;1;19;4;6;1;5;22.5;35.0;30.0;35.0;30.0;40.0;34.0;29.96875;2;22;16;6;6;5;1;2;30.0;1;3;22.5;2;3;30.0;1;3;35.0;1;2;0.0;0;1;30.0;2;3;36.0;1;2;2
135;12;447.92;74.44;49.23;51.64;39.07;11;32.788888888888884;2;26;11;5;2;5;23.333333333333332;35.0;27.5;40.0;45.0;40.0;38.0;34.0;3;25;17;8;7;4;3;1;30.0;1;3;27.5;2;3;27.5;2;3;28.5;2;2;45.0;1;1;45.0;1;3;43.0;1;2;1
136;20;476.52;58.13;61.41;67.71;54.57;20;29.933333333333334;1;23;8;6;1;5;20.0;30.0;30.0;35.0;35.0;40.0;37.0;31.264705882352942;2;26;17;9;7;5;2;1;30.0;1;3;21.666666666666668;3;3;27.5;2;3;37.0;1;2;45.0;1;1;35.0;1;3;35.0;1;2;2
137;14;475.58;53.2;61.41;67.71;69.48;14;22.40740740740741;2;23;14;2;2;10;16.666666666666668;0.0;18.333333333333332;40.0;0.0;40.0;0.0;23.0;2;16;10;6;4;2;2;2;15.0;2;3;0.0;0;3;15.0;2;3;0.0;0;2;50.0;1;1;30.0;1;3;0.0;0;2;1
138;16;406.34;53.2;46.84;53.95;42.2;16;28.181818181818183;1;19;8;4;1;1;20.0;0.0;30.0;40.0;30.0;40.0;0.0;25.416666666666668;3;39;12;27;4;2;2;1;30.0;1;3;14.666666666666666;6;3;25.0;2;3;0.0;0;2;0.0;0;1;32.0;4;3;0.0;0;2;2
139;10;452.34;58.01;64.28;52.56;56.28;10;32.69230769230769;1;21;8;5;1;10;25.0;40.0;35.0;40.0;30.0;40.0;0.0;27.083333333333332;3;27;12;15;4;1;3;1;25.0;3;3;25.0;2;3;23.333333333333332;3;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;1
140;1;452.92;60.49;58.93;65.0;61.22;1;33.666666666666664;1;19;4;6;1;5;25.0;35.0;30.0;35.0;45.0;40.0;40.0;34.25;2;21;16;5;6;5;1;1;25.0;2;3;40.0;1;3;35.0;1;3;34.5;2;2;0.0;0;1;35.0;1;3;37.0;1;2;2
141;8;433.38;60.49;58.93;60.25;67.6;8;32.06666666666667;1;19;4;7;0;5;30.0;30.0;30.0;35.0;30.0;40.0;38.0;37.35294117647059;1;20;17;3;7;7;0;1;40.0;1;3;40.0;1;3;30.0;2;3;30.0;1;2;40.0;1;1;35.0;1;3;50.0;1;2;2
142;6;460.26;72.55;46.84;60.25;65.86;6;36.8;1;19;4;7;0;10;30.0;40.0;40.0;40.0;35.0;40.0;41.0;38.625;0;16;16;0;6;6;0;1;35.0;1;3;40.0;1;3;40.0;1;3;33.0;1;2;0.0;0;1;45.0;1;3;36.0;1;2;3
143;6;482.15;81.5;66.74;60.25;69.48;6;35.733333333333334;0;15;0;7;0;5;30.0;40.0;40.0;40.0;30.0;40.0;38.0;35.9375;0;16;16;0;6;6;0;1;40.0;1;3;30.0;1;3;35.0;1;3;35.0;1;2;0.0;0;1;40.0;1;3;35.0;1;2;2
144;20;445.13;55.8;65.89;50.05;41.7;20;15.0;0;9;0;0;4;10;15.0;0.0;15.0;15.0;0.0;15.0;0.0;11.25;0;3;3;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;1
145;19;434.27;72.55;61.41;60.25;53.32;19;31.77777777777778;2;26;11;5;2;10;21.666666666666668;40.0;25.0;30.0;45.0;35.0;40.0;31.964285714285715;2;20;14;6;5;4;1;1;30.0;1;3;22.5;2;3;30.0;2;3;0.0;0;2;0.0;0;1;40.0;1;3;40.0;1;2;2
146;8;434.02;62.82;58.93;47.79;55.84;8;20.454545454545453;1;15;4;2;3;1;15.0;0.0;15.0;30.0;0.0;40.0;25.0;26.25;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;1
147;20;453.44;62.82;58.93;53.95;54.57;8;27.43846153846154;2;32;19;4;2;10;14.8;0.0;27.5;30.0;35.0;45.0;35.0;32.21875;2;23;8;15;3;2;1;1;19.25;4;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;40.0;3;3;40.0;1;2;1
148;7;453.76;62.82;56.51;58.09;83.41;7;16.818181818181817;0;11;0;0;5;10;15.0;0.0;15.0;15.0;0.0;15.0;25.0;11.25;0;3;3;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;1
149;20;444.16;69.99;54.12;47.79;62.69;20;31.833333333333332;2;34;19;5;2;1;20.0;40.0;27.5;35.0;40.0;40.0;40.0;15.65625;3;60;12;48;4;1;3;1;10.0;7;3;5.5;4;3;12.125;8;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;1
150;20;413.87;39.38;58.68;55.53;0.0;18;29.666666666666668;1;17;2;6;1;1;30.0;15.0;30.0;35.0;30.0;40.0;35.0;28.541666666666668;2;21;12;9;4;2;2;2;30.0;1;3;27.5;2;3;16.666666666666668;3;3;0.0;0;2;0.0;0;1;40.0;1;3;0.0;0;2;1
151;9;453.18;63.9;54.31;61.53;40.5;9;17.73076923076923;3;58;45;2;4;10;11.5;0.0;8.166666666666666;20.0;15.0;40.0;35.0;18.69047619047619;3;54;9;45;3;0;3;1;12.428571428571429;7;3;0.0;0;3;16.142857142857142;7;3;0.0;0;2;0.0;0;1;27.5;4;3;0.0;0;2;1
152;20;493.16;75.27;58.93;74.54;111.94;8;36.81818181818182;0;11;0;5;0;1;30.0;0.0;40.0;35.0;0.0;40.0;45.0;30.0;0;3;3;0;1;1;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;40.0;1;3;0.0;0;2;1
153;20;449.16;67.05;51.8;55.49;49.51;11;20.096153846153847;3;44;31;3;3;10;12.5;0.0;13.75;30.0;15.0;40.0;35.0;17.85;4;41;10;31;4;1;3;1;12.0;5;3;0.0;0;3;15.0;4;3;0.0;0;2;7.5;2;1;30.0;4;3;0.0;0;2;1
154;14;457.2;67.54;56.51;60.25;58.45;8;30.6;2;22;7;5;2;5;25.0;40.0;25.0;30.0;30.0;40.0;37.0;29.625;3;27;16;11;6;3;3;1;25.0;2;3;25.0;3;3;30.0;1;3;29.5;2;2;0.0;0;1;35.0;1;3;35.0;1;2;2
155;1;435.53;65.16;56.51;49.87;43.48;1;31.944444444444446;2;26;11;5;2;5;21.666666666666668;35.0;27.5;40.0;35.0;40.0;45.0;31.84375;1;19;16;3;6;5;1;1;35.0;1;3;30.0;1;3;22.5;2;3;31.0;1;2;0.0;0;1;35.0;1;3;40.0;1;2;2
156;20;391.53;47.67;44.26;51.92;49.65;20;28.366666666666667;3;28;13;4;3;1;20.0;26.5;22.5;35.0;35.0;40.0;40.0;28.166666666666668;2;24;12;12;4;3;1;2;17.666666666666668;3;3;30.0;1;3;30.0;1;3;0.0;0;2;0.0;0;1;35.0;3;3;0.0;0;2;1
157;20;376.29;53.2;49.32;51.92;45.98;19;23.846153846153847;5;28;15;1;5;1;15.0;0.0;25.0;27.5;35.0;22.5;27.5;17.5;1;9;3;6;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;23.333333333333332;3;3;0.0;0;2;1
158;8;462.64;65.25;53.97;59.24;65.79;7;32.0;1;19;4;6;1;5;22.5;40.0;30.0;30.0;30.0;40.0;45.0;36.6875;0;16;16;0;6;6;0;1;35.0;1;3;30.0;1;3;30.0;1;3;37.0;1;2;0.0;0;1;50.0;1;3;39.0;1;2;2
159;4;446.0;67.54;56.51;55.99;57.13;8;18.636363636363637;5;30;19;2;3;10;15.0;0.0;15.0;32.5;0.0;32.5;17.5;21.666666666666668;0;9;9;0;3;1;2;2;15.0;1;3;0.0;0;3;15.0;1;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;1
160;20;392.26;60.49;49.32;47.79;45.98;20;19.846153846153847;3;37;24;3;3;10;12.0;0.0;15.0;30.0;15.0;35.0;35.0;20.416666666666668;2;21;9;12;3;1;2;2;11.25;4;3;0.0;0;3;15.0;2;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;1
161;15;476.14;79.16;56.8;59.44;61.22;8;33.666666666666664;1;19;4;6;1;1;25.0;40.0;30.0;35.0;40.0;40.0;40.0;34.21875;2;21;16;5;6;5;1;1;35.0;1;3;35.0;1;3;27.5;2;3;30.0;2;2;0.0;0;1;45.0;1;3;30.0;1;2;2
162;1;479.64;55.8;51.55;57.36;60.2;11;31.0;2;21;6;6;1;5;27.5;32.5;30.0;30.0;30.0;30.0;40.0;31.375;2;22;16;6;6;4;2;1;30.0;1;3;25.0;2;3;30.0;1;3;39.0;1;2;0.0;0;1;25.0;2;3;47.0;1;2;2
163;20;414.12;65.16;58.93;55.99;42.2;6;32.0;2;21;6;5;2;5;25.0;25.0;30.0;30.0;50.0;40.0;35.0;34.6875;1;20;16;4;6;5;1;1;40.0;1;3;30.0;1;3;35.0;1;3;22.0;3;2;0.0;0;1;40.0;1;3;38.0;1;2;3
164;10;503.06;58.15;61.03;63.27;60.2;10;39.333333333333336;0;15;0;7;0;11;40.0;35.0;40.0;35.0;35.0;35.0;50.0;37.4375;1;18;16;2;6;5;1;1;45.0;1;3;35.0;1;3;35.0;1;3;19.5;2;2;0.0;0;1;45.0;1;3;40.0;1;2;2
165;20;466.16;69.99;58.93;67.71;59.81;20;25.76923076923077;2;28;15;4;2;1;15.0;0.0;25.0;30.0;30.0;40.0;35.0;24.166666666666668;2;15;9;6;3;1;2;2;22.5;2;3;0.0;0;3;15.0;1;3;0.0;0;2;0.0;0;1;35.0;2;3;0.0;0;2;1
166;19;462.19;53.2;61.41;65.0;64.23;19;30.666666666666668;2;30;15;6;1;5;20.0;40.0;30.0;30.0;35.0;40.0;35.0;33.125;1;19;16;3;6;5;1;1;30.0;1;3;40.0;1;3;25.0;2;3;35.0;1;2;0.0;0;1;35.0;1;3;35.0;1;2;2
167;10;445.77;58.01;59.23;50.63;45.2;10;31.666666666666668;3;24;9;6;1;5;22.5;32.5;30.0;30.0;45.0;40.0;35.0;34.375;2;22;16;6;6;4;2;1;30.0;1;3;27.5;2;3;27.5;2;3;40.0;1;2;0.0;0;1;45.0;1;3;40.0;1;2;2
168;9;470.77;55.71;56.51;70.81;52.09;9;32.666666666666664;1;19;4;6;1;5;25.0;35.0;30.0;40.0;35.0;40.0;40.0;32.84375;1;19;16;3;6;5;1;1;35.0;1;3;30.0;1;3;22.5;2;3;30.0;1;2;0.0;0;1;45.0;1;3;34.0;1;2;2
169;10;446.64;58.13;61.41;58.09;65.86;11;25.90909090909091;0;11;0;3;2;1;20.0;0.0;15.0;30.0;0.0;40.0;45.0;22.5;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;30.0;1;3;0.0;0;2;1
170;1;436.11;79.12;46.7;52.56;79.55;13;31.363636363636363;0;11;0;4;1;1;30.0;0.0;20.0;35.0;0.0;40.0;45.0;26.25;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;1
171;20;418.45;69.99;56.51;47.79;59.81;13;37.0;0;15;0;7;0;5;30.0;40.0;35.0;40.0;45.0;40.0;40.0;36.0625;0;16;16;0;6;6;0;1;40.0;1;3;30.0;1;3;30.0;1;3;30.0;1;2;0.0;0;1;45.0;1;3;41.0;1;2;2
172;8;490.41;85.32;64.28;62.33;46.92;8;19.545454545454547;0;11;0;1;4;10;15.0;0.0;15.0;15.0;0.0;15.0;40.0;11.25;0;3;3;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;1
173;1;447.08;65.16;58.93;60.25;47.21;1;30.5;2;20;5;5;2;5;30.0;35.0;22.5;30.0;22.5;45.0;40.0;29.395833333333332;3;26;16;10;6;3;3;1;22.5;2;3;22.5;2;3;30.0;1;3;24.666666666666668;3;2;0.0;0;1;40.0;1;3;38.0;1;2;2
174;10;475.14;60.49;56.51;55.99;65.86;10;35.4;1;19;4;6;1;5;22.5;40.0;40.0;45.0;35.0;40.0;43.0;36.09375;1;19;16;3;6;5;1;1;35.0;1;3;35.0;1;3;27.5;2;3;30.0;1;2;0.0;0;1;45.0;1;3;45.0;1;2;2
